date,game,minimum,decision,confidence,actual_total,went_over,result,reasoning,month
2024-10-22,New York Knicks @ Boston Celtics,217.0,NO,61,241,True,SKIPPED,Elite offense (119.5) | Average pace (96.2) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (99+ days),2024-10
2025-02-04,Houston Rockets @ Brooklyn Nets,204.5,NO,33,196,False,SKIPPED,Weak offense (111.9) | Average pace (97.5) | Both teams hot (WARM/HOT) | Tight buffer (14.9) | Houston Rockets on back-to-back,2025-02
2025-02-04,Boston Celtics @ Cleveland Cavaliers,223.0,NO,73,217,False,SKIPPED,Elite offense (121.2) | Average pace (97.8) | Both teams hot (WARM/HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-02
2025-02-04,New York Knicks @ Toronto Raptors,211.5,NO,57,236,True,SKIPPED,Strong offense (114.5) | Above average pace (98.2) | New York Knicks hot (WARM) | Moderate buffer (15.2) | New York Knicks on back-to-back,2025-02
2025-02-04,Miami Heat @ Chicago Bulls,213.5,NO,35,257,True,SKIPPED,Above-avg offense (113.8) | Above average pace (99.5) | Miami Heat cold (scoring slump) | Tight buffer (14.9) | Both teams rested (3+ days),2025-02
2025-02-04,Los Angeles Lakers @ Los Angeles Clippers,211.5,NO,46,219,True,SKIPPED,Strong offense (115.5) | Average pace (97.5) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (3+ days),2025-02
2025-02-05,Chicago Bulls @ Minnesota Timberwolves,217.0,NO,55,235,True,SKIPPED,Strong offense (115.3) | Fast pace (100.0) | Chicago Bulls cold (scoring slump) | Moderate buffer (15.1) | Chicago Bulls on back-to-back,2025-02
2025-02-05,Cleveland Cavaliers @ Detroit Pistons,222.5,NO,62,233,True,SKIPPED,Elite offense (118.3) | Above average pace (99.8) | Cleveland Cavaliers hot (HOT) | Tight buffer (14.9) | Cleveland Cavaliers on back-to-back,2025-02
2025-02-05,New Orleans Pelicans @ Denver Nuggets,215.5,NO,50,263,True,SKIPPED,Strong offense (115.2) | Above average pace (99.4) | New Orleans Pelicans cold (scoring slump) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-02
2025-02-05,Golden State Warriors @ Utah Jazz,210.5,NO,48,259,True,SKIPPED,Above-avg offense (113.1) | Above average pace (99.3) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (2+ days),2025-02
2025-02-05,Washington Wizards @ Brooklyn Nets,198.0,NO,45,221,True,SKIPPED,Weak offense (107.7) | Above average pace (98.7) | Both teams hot (WARM/HOT) | Moderate buffer (15.1) | Brooklyn Nets on back-to-back,2025-02
2025-02-05,Memphis Grizzlies @ Toronto Raptors,217.5,NO,63,245,True,SKIPPED,Strong offense (114.1) | Fast pace (101.5) | Both teams neutral form | Moderate buffer (15.1) | Toronto Raptors on back-to-back,2025-02
2025-02-05,Milwaukee Bucks @ Charlotte Hornets,205.5,NO,50,214,True,SKIPPED,Weak offense (111.6) | Above average pace (98.4) | Both teams hot (WARM/WARM) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-02
2025-02-05,San Antonio Spurs @ Atlanta Hawks,217.0,NO,68,251,True,SKIPPED,Strong offense (114.5) | Fast pace (100.9) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (2+ days),2025-02
2025-02-05,Phoenix Suns @ Oklahoma City Thunder,219.0,NO,60,249,True,SKIPPED,Elite offense (118.2) | Above average pace (98.5) | Oklahoma City Thunder cold (scoring slump) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-02
2025-02-05,Orlando Magic @ Sacramento Kings,206.0,NO,41,241,True,SKIPPED,Above-avg offense (113.1) | Average pace (97.2) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (2+ days),2025-02
2025-02-05,Miami Heat @ Philadelphia 76ers,205.0,NO,23,209,True,SKIPPED,Above-avg offense (112.7) | Average pace (96.8) | Miami Heat cold (scoring slump) | Moderate buffer (15.2) | Both teams on back-to-back (fatigued),2025-02
2025-02-06,Dallas Mavericks @ Boston Celtics,215.5,NO,73,247,True,SKIPPED,Elite offense (117.7) | Average pace (97.5) | Both teams hot (WARM/WARM) | Moderate buffer (15.0) | Both teams rested (2+ days),2025-02
2025-02-06,Indiana Pacers @ Los Angeles Clippers,215.5,NO,53,231,True,SKIPPED,Strong offense (115.8) | Above average pace (98.7) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (2+ days),2025-02
2025-02-06,Sacramento Kings @ Portland Trail Blazers,211.5,NO,53,210,False,SKIPPED,Strong offense (114.2) | Above average pace (98.5) | Both teams neutral form | Moderate buffer (15.1) | Sacramento Kings on back-to-back,2025-02
2025-02-06,Golden State Warriors @ Los Angeles Lakers,212.0,NO,53,232,True,SKIPPED,Strong offense (115.5) | Above average pace (98.2) | Both teams neutral form | Moderate buffer (15.2) | Golden State Warriors on back-to-back,2025-02
2025-02-06,Orlando Magic @ Denver Nuggets,211.0,NO,41,202,False,SKIPPED,Strong offense (114.7) | Average pace (97.9) | Both teams neutral form | Moderate buffer (15.2) | Both teams on back-to-back (fatigued),2025-02
2025-02-06,Houston Rockets @ Minnesota Timberwolves,213.5,NO,50,241,True,SKIPPED,Strong offense (115.9) | Average pace (97.9) | Houston Rockets hot (WARM) | Moderate buffer (15.1) | Minnesota Timberwolves on back-to-back,2025-02
2025-02-07,Philadelphia 76ers @ Detroit Pistons,210.0,NO,48,237,True,SKIPPED,Above-avg offense (113.5) | Above average pace (98.6) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (2+ days),2025-02
2025-02-07,San Antonio Spurs @ Charlotte Hornets,204.0,NO,42,233,True,SKIPPED,Weak offense (110.8) | Above average pace (98.4) | Charlotte Hornets hot (WARM) | Moderate buffer (15.0) | Both teams rested (2+ days),2025-02
2025-02-07,Cleveland Cavaliers @ Washington Wizards,215.0,NO,75,258,True,SKIPPED,Strong offense (114.2) | Fast pace (100.3) | Both teams hot (HOT/WARM) | Tight buffer (14.9) | Both teams rested (2+ days),2025-02
2025-02-07,Milwaukee Bucks @ Atlanta Hawks,218.5,NO,72,225,True,SKIPPED,Strong offense (115.2) | Fast pace (100.9) | Milwaukee Bucks hot (HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-02
2025-02-07,Miami Heat @ Brooklyn Nets,200.5,NO,35,188,False,SKIPPED,Weak offense (111.0) | Average pace (96.3) | Brooklyn Nets hot (HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-02
2025-02-07,Toronto Raptors @ Oklahoma City Thunder,216.5,NO,45,230,True,SKIPPED,Strong offense (115.4) | Above average pace (99.8) | Oklahoma City Thunder cold (scoring slump) | Tight buffer (14.9) | Both teams rested (2+ days),2025-02
2025-02-07,Utah Jazz @ Phoenix Suns,210.5,NO,48,262,True,SKIPPED,Above-avg offense (113.7) | Above average pace (98.5) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (2+ days),2025-02
2025-02-08,Indiana Pacers @ Los Angeles Lakers,216.0,NO,63,241,True,SKIPPED,Elite offense (116.2) | Above average pace (98.8) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (2+ days),2025-02
2025-02-08,Utah Jazz @ Los Angeles Clippers,210.0,NO,38,240,True,SKIPPED,Above-avg offense (113.2) | Above average pace (98.8) | Both teams neutral form | Tight buffer (14.8) | Utah Jazz on back-to-back,2025-02
2025-02-08,New Orleans Pelicans @ Sacramento Kings,210.5,NO,40,241,True,SKIPPED,Above-avg offense (113.6) | Above average pace (98.7) | New Orleans Pelicans cold (scoring slump) | Moderate buffer (15.0) | Both teams rested (3+ days),2025-02
2025-02-08,Denver Nuggets @ Phoenix Suns,219.5,NO,58,227,True,SKIPPED,Elite offense (118.1) | Above average pace (98.4) | Both teams neutral form | Tight buffer (14.9) | Phoenix Suns on back-to-back,2025-02
2025-02-08,Boston Celtics @ New York Knicks,217.0,NO,73,235,True,SKIPPED,Elite offense (119.5) | Average pace (96.2) | Both teams hot (WARM/WARM) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-02
2025-02-08,Oklahoma City Thunder @ Memphis Grizzlies,227.0,NO,65,237,True,SKIPPED,Elite offense (119.0) | Fast pace (101.7) | Oklahoma City Thunder cold (scoring slump) | Moderate buffer (15.2) | Oklahoma City Thunder on back-to-back,2025-02
2025-02-08,Golden State Warriors @ Chicago Bulls,216.5,NO,60,243,True,SKIPPED,Strong offense (114.5) | Fast pace (100.8) | Chicago Bulls cold (scoring slump) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-02
2025-02-08,Atlanta Hawks @ Washington Wizards,211.0,NO,42,236,True,SKIPPED,Weak offense (110.7) | Fast pace (101.8) | Washington Wizards hot (WARM) | Moderate buffer (15.2) | Both teams on back-to-back (fatigued),2025-02
2025-02-08,San Antonio Spurs @ Orlando Magic,204.5,NO,21,223,True,SKIPPED,Weak offense (111.9) | Average pace (97.7) | Both teams neutral form | Tight buffer (14.8) | San Antonio Spurs on back-to-back,2025-02
2025-02-08,Houston Rockets @ Dallas Mavericks,213.5,NO,70,221,True,SKIPPED,Strong offense (115.0) | Above average pace (98.9) | Both teams hot (WARM/WARM) | Moderate buffer (15.0) | Both teams rested (2+ days),2025-02
2025-02-08,Portland Trail Blazers @ Minnesota Timberwolves,210.0,NO,58,212,True,SKIPPED,Strong offense (114.2) | Above average pace (98.0) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (2+ days),2025-02
2025-02-09,Toronto Raptors @ Houston Rockets,210.0,NO,47,181,False,SKIPPED,Above-avg offense (112.9) | Above average pace (99.2) | Houston Rockets hot (WARM) | Moderate buffer (15.2) | Houston Rockets on back-to-back,2025-02
2025-02-09,Charlotte Hornets @ Detroit Pistons,205.5,NO,42,214,True,SKIPPED,Weak offense (111.2) | Above average pace (98.7) | Charlotte Hornets hot (WARM) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-02
2025-02-09,Philadelphia 76ers @ Milwaukee Bucks,210.0,NO,52,262,True,SKIPPED,Above-avg offense (113.9) | Above average pace (98.3) | Milwaukee Bucks hot (HOT) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-02
2025-02-10,Minnesota Timberwolves @ Cleveland Cavaliers,221.0,NO,72,235,True,SKIPPED,Elite offense (119.2) | Above average pace (98.5) | Cleveland Cavaliers hot (HOT) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-02
2025-02-10,Atlanta Hawks @ Orlando Magic,208.5,NO,48,218,True,SKIPPED,Above-avg offense (112.0) | Above average pace (99.3) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (2+ days),2025-02
2025-02-10,San Antonio Spurs @ Washington Wizards,207.0,NO,47,252,True,SKIPPED,Weak offense (110.6) | Fast pace (100.1) | Washington Wizards hot (WARM) | Tight buffer (14.9) | Both teams rested (2+ days),2025-02
2025-02-10,Charlotte Hornets @ Brooklyn Nets,195.0,NO,38,186,False,SKIPPED,Weak offense (107.9) | Average pace (97.0) | Both teams hot (WARM/HOT) | Moderate buffer (15.2) | Charlotte Hornets on back-to-back,2025-02
2025-02-10,Boston Celtics @ Miami Heat,212.0,NO,52,188,False,SKIPPED,Elite offense (117.0) | Slow pace (96.0) - risky | Boston Celtics hot (WARM) | Tight buffer (14.9) | Both teams rested (2+ days),2025-02
2025-02-10,Utah Jazz @ Los Angeles Lakers,210.5,NO,43,245,True,SKIPPED,Above-avg offense (113.6) | Above average pace (98.8) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (2+ days),2025-02
2025-02-10,Sacramento Kings @ Dallas Mavericks,215.0,NO,57,257,True,SKIPPED,Strong offense (115.8) | Above average pace (98.7) | Dallas Mavericks hot (WARM) | Tight buffer (14.9) | Both teams rested (2+ days),2025-02
2025-02-10,Portland Trail Blazers @ Denver Nuggets,216.5,NO,58,263,True,SKIPPED,Strong offense (115.8) | Above average pace (99.3) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (2+ days),2025-02
2025-02-10,Golden State Warriors @ Milwaukee Bucks,214.5,NO,52,236,True,SKIPPED,Strong offense (115.5) | Above average pace (99.0) | Milwaukee Bucks hot (HOT) | Tight buffer (14.8) | Milwaukee Bucks on back-to-back,2025-02
2025-02-10,New Orleans Pelicans @ Oklahoma City Thunder,215.5,NO,45,238,True,SKIPPED,Strong offense (115.3) | Above average pace (99.5) | New Orleans Pelicans cold (scoring slump) | Tight buffer (14.8) | Both teams rested (2+ days),2025-02
2025-02-11,Toronto Raptors @ Philadelphia 76ers,205.5,NO,38,209,True,SKIPPED,Weak offense (111.2) | Above average pace (98.6) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (2+ days),2025-02
2025-02-11,New York Knicks @ Indiana Pacers,218.0,NO,72,243,True,SKIPPED,Elite offense (117.5) | Above average pace (98.3) | New York Knicks hot (WARM) | Moderate buffer (15.2) | Both teams rested (3+ days),2025-02
2025-02-11,Detroit Pistons @ Chicago Bulls,218.5,NO,55,224,True,SKIPPED,Strong offense (114.5) | Fast pace (101.3) | Chicago Bulls cold (scoring slump) | Tight buffer (14.8) | Both teams rested (2+ days),2025-02
2025-02-11,Memphis Grizzlies @ Phoenix Suns,220.5,NO,73,231,True,SKIPPED,Elite offense (117.0) | Fast pace (100.2) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (3+ days),2025-02
2025-02-12,Portland Trail Blazers @ Denver Nuggets,216.5,NO,58,253,True,SKIPPED,Strong offense (115.8) | Above average pace (99.3) | Both teams neutral form | Moderate buffer (15.2) | Both teams rested (2+ days),2025-02
2025-02-12,Indiana Pacers @ Washington Wizards,210.5,NO,42,264,True,SKIPPED,Weak offense (111.7) | Fast pace (100.4) | Washington Wizards hot (WARM) | Tight buffer (14.9) | Indiana Pacers on back-to-back,2025-02
2025-02-12,Philadelphia 76ers @ Brooklyn Nets,199.5,NO,30,196,False,SKIPPED,Weak offense (110.2) | Average pace (96.9) | Brooklyn Nets hot (HOT) | Moderate buffer (15.2) | Philadelphia 76ers on back-to-back,2025-02
2025-02-12,Los Angeles Lakers @ Utah Jazz,210.5,NO,43,250,True,SKIPPED,Above-avg offense (113.6) | Above average pace (98.8) | Both teams neutral form | Tight buffer (14.8) | Both teams rested (2+ days),2025-02
2025-02-12,Atlanta Hawks @ New York Knicks,219.0,NO,67,297,True,SKIPPED,Elite offense (116.5) | Above average pace (99.7) | New York Knicks hot (WARM) | Moderate buffer (15.0) | New York Knicks on back-to-back,2025-02
2025-02-12,Cleveland Cavaliers @ Toronto Raptors,218.0,NO,62,239,True,SKIPPED,Elite offense (116.1) | Above average pace (99.8) | Cleveland Cavaliers hot (HOT) | Tight buffer (14.8) | Toronto Raptors on back-to-back,2025-02
2025-02-12,Detroit Pistons @ Chicago Bulls,218.5,NO,45,238,True,SKIPPED,Strong offense (114.5) | Fast pace (101.3) | Chicago Bulls cold (scoring slump) | Tight buffer (14.8) | Both teams on back-to-back (fatigued),2025-02
2025-02-12,Milwaukee Bucks @ Minnesota Timberwolves,215.0,NO,67,204,False,SKIPPED,Elite offense (116.2) | Above average pace (98.3) | Milwaukee Bucks hot (HOT) | Tight buffer (14.8) | Both teams rested (2+ days),2025-02
2025-02-12,Sacramento Kings @ New Orleans Pelicans,210.5,NO,40,230,True,SKIPPED,Above-avg offense (113.6) | Above average pace (98.7) | New Orleans Pelicans cold (scoring slump) | Moderate buffer (15.0) | Both teams rested (2+ days),2025-02
2025-02-12,Charlotte Hornets @ Orlando Magic,195.5,NO,35,188,False,SKIPPED,Weak offense (108.3) | Average pace (96.8) | Charlotte Hornets hot (WARM) | Moderate buffer (15.0) | Both teams rested (2+ days),2025-02
2025-02-12,Miami Heat @ Oklahoma City Thunder,216.0,NO,60,216,False,SKIPPED,Elite offense (116.9) | Above average pace (98.1) | Miami Heat cold (scoring slump) | Moderate buffer (15.1) | Both teams rested (2+ days),2025-02
2025-02-12,Memphis Grizzlies @ Los Angeles Clippers,219.5,NO,73,242,True,SKIPPED,Elite offense (116.4) | Fast pace (100.4) | Both teams neutral form | Moderate buffer (15.1) | Memphis Grizzlies on back-to-back,2025-02
2025-02-12,Golden State Warriors @ Dallas Mavericks,213.0,NO,62,218,True,SKIPPED,Strong offense (114.9) | Above average pace (99.0) | Dallas Mavericks hot (WARM) | Moderate buffer (15.0) | Both teams rested (2+ days),2025-02
2025-02-12,Phoenix Suns @ Houston Rockets,213.0,NO,45,230,True,SKIPPED,Strong offense (115.8) | Average pace (97.8) | Houston Rockets hot (WARM) | Tight buffer (14.9) | Phoenix Suns on back-to-back,2025-02
2025-02-12,San Antonio Spurs @ Boston Celtics,215.0,NO,65,219,True,SKIPPED,Elite offense (117.5) | Average pace (97.5) | Boston Celtics hot (WARM) | Moderate buffer (15.2) | Both teams rested (2+ days),2025-02
2025-02-13,Golden State Warriors @ Houston Rockets,213.0,NO,52,203,False,SKIPPED,Strong offense (115.2) | Above average pace (98.7) | Houston Rockets hot (WARM) | Moderate buffer (15.1) | Both teams on back-to-back (fatigued),2025-02
2025-02-13,Sacramento Kings @ New Orleans Pelicans,210.5,NO,30,273,True,SKIPPED,Above-avg offense (113.6) | Above average pace (98.7) | New Orleans Pelicans cold (scoring slump) | Moderate buffer (15.0) | Both teams on back-to-back (fatigued),2025-02
2025-02-13,Miami Heat @ Dallas Mavericks,210.0,NO,40,231,True,SKIPPED,Strong offense (114.2) | Average pace (97.7) | Dallas Mavericks hot (WARM) | Tight buffer (14.8) | Both teams on back-to-back (fatigued),2025-02
2025-02-13,Oklahoma City Thunder @ Minnesota Timberwolves,220.0,NO,45,217,False,SKIPPED,Elite offense (118.4) | Above average pace (98.7) | Oklahoma City Thunder cold (scoring slump) | Tight buffer (14.8) | Both teams on back-to-back (fatigued),2025-02
2025-02-13,Los Angeles Clippers @ Utah Jazz,210.0,NO,33,236,True,SKIPPED,Above-avg offense (113.2) | Above average pace (98.8) | Both teams neutral form | Tight buffer (14.8) | Both teams on back-to-back (fatigued),2025-02
2025-02-19,Charlotte Hornets @ Los Angeles Lakers,203.5,NO,43,197,False,SKIPPED,Weak offense (111.6) | Average pace (97.6) | Both teams hot (WARM/WARM) | Moderate buffer (15.0) | Both teams rested (7+ days),2025-02
2025-02-20,Boston Celtics @ Philadelphia 76ers,211.0,NO,60,228,True,SKIPPED,Elite offense (116.2) | Average pace (96.6) | Boston Celtics hot (WARM) | Tight buffer (14.9) | Both teams rested (8+ days),2025-02
2025-02-20,Orlando Magic @ Atlanta Hawks,208.5,NO,48,222,True,SKIPPED,Above-avg offense (112.0) | Above average pace (99.3) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (8+ days),2025-02
2025-02-20,Memphis Grizzlies @ Indiana Pacers,224.0,NO,78,240,True,SKIPPED,Elite offense (117.1) | Fast pace (101.6) | Both teams neutral form | Moderate buffer (15.1) | Both teams rested (8+ days),2025-02
2025-02-20,Phoenix Suns @ San Antonio Spurs,212.5,NO,58,229,True,SKIPPED,Strong offense (115.3) | Above average pace (98.2) | Both teams neutral form | Moderate buffer (15.0) | Both teams rested (8+ days),2025-02
2025-02-20,Charlotte Hornets @ Denver Nuggets,211.0,NO,42,244,True,SKIPPED,Above-avg offense (113.6) | Above average pace (98.7) | Charlotte Hornets hot (WARM) | Tight buffer (14.9) | Charlotte Hornets on back-to-back,2025-02
2025-02-20,Los Angeles Lakers @ Portland Trail Blazers,209.5,NO,38,212,True,SKIPPED,Above-avg offense (113.8) | Above average pace (98.2) | Both teams neutral form | Tight buffer (14.8) | Los Angeles Lakers on back-to-back,2025-02
2025-02-20,Chicago Bulls @ New York Knicks,218.5,NO,72,224,True,SKIPPED,Elite offense (116.3) | Above average pace (99.8) | New York Knicks hot (WARM) | Moderate buffer (15.1) | Both teams rested (8+ days),2025-02
2025-02-20,Cleveland Cavaliers @ Brooklyn Nets,212.0,NO,70,207,False,SKIPPED,Strong offense (115.1) | Above average pace (98.1) | Both teams hot (HOT/HOT) | Moderate buffer (15.0) | Both teams rested (8+ days),2025-02
